newid,Species,EEZ,timestay (1/30days),timestay^2 (1/30days)
11008,94,202,4.865466367502738,23.67276297330029
11008,94,209,0.589227854407458,0.34718946440961646
11009,94,0,16.02915233030506,256.9337244281241
11009,94,33,0.22414763841080462,0.050242163805140815
11009,94,107,5.7274319674718095,32.803476942018
11009,94,141,0.13656553018398457,0.0186501440344328
11009,94,147,1.0825774163295492,1.1719738623467622
11009,94,158,0.5401313731617323,0.29174190027357855
11009,94,202,4.683140444168541,21.93180441980712
11009,94,216,1.5768532999685185,2.4864663296216065
11010,94,0,3.2388254372163834,10.489990212759897
11010,94,51,4.247003473261262,18.03703850189322
11010,94,67,0.22014318113538778,0.04846302020040815
11010,94,86,5.251469513592845,27.57793205219507
11010,94,124,0.06306025660818099,0.003976595963489634
11010,94,138,5.439951554820559,29.59307291879462
11010,94,148,0.881096771001184,0.7763315198687128
11010,94,157,1.5088607521247728,2.276660769302535
11010,94,202,8.584055595506445,73.68601046674551
11010,94,229,0.5655334647329793,0.3198280997328879
11011,94,0,1.7930746099212505,3.2151165567442446
11011,94,51,4.990338630988421,24.90347965193539
11011,94,67,0.1303379063810432,0.01698796983979358
11011,94,86,5.644111395585011,31.855993445772576
11011,94,124,0.2600870730890769,0.06764528558804284
11011,94,138,7.40000483068074,54.76007149409829
11011,94,148,0.359131201389878,0.1289752198117371
11011,94,157,4.10790843437716,16.87491170522701
11011,94,202,3.1628453939413275,10.00359098597587
11011,94,210,0.09804779962347338,0.009613371011004786
11011,94,229,2.0541127240226174,4.219379082991617
11012,94,0,8.054148265470284,64.86930428217798
11012,94,33,1.254075059777624,1.5727042555562512
11012,94,51,4.582094709008747,20.995591922325957
11012,94,67,0.14747183804445255,0.02174794301620924
11012,94,86,4.950569054519666,24.50813396356774
11012,94,138,6.095143452362538,37.15077370487791
11012,94,141,2.586863341395256,6.69186194705463
11012,94,148,0.4433904497351724,0.19659509091635843
11012,94,157,1.18429019556943,1.402543267321879
11012,94,202,0.2957646744919047,0.08747674267730234
11012,94,209,0.11083478433398143,0.012284349418360176
11012,94,216,0.0740951058234042,0.005490084706981467
11012,94,229,0.2212590694675383,0.04895557582164094
11013,94,0,12.407377779395384,153.94302336063433
11013,94,33,0.47081068305336826,0.2216626992771792
11013,94,51,4.1624638656071555,17.326105432485264
11013,94,86,4.832572768758636,23.35375956534751
11013,94,138,5.143737614308449,26.45803664485158
11013,94,141,0.2344781193755715,0.05497998846590476
11013,94,157,2.041961347564773,4.169606144948544
11013,94,202,0.11770267076362778,0.013853918704890958
11013,94,229,0.588895151173034,0.3467974990751106
11014,94,51,4.664664163250201,21.7590917559107
11014,94,86,9.179883304374762,84.2702574819385
11014,94,138,12.049859916877418,145.19912401636907
11014,94,148,2.463459206624958,6.068631262705267
11014,94,157,1.3057266531021035,1.7049220926212207
11014,94,202,0.33640675577055773,0.11316950532807167
11015,94,0,12.159823838612425,147.861315786087
11015,94,51,4.259038925983845,18.13941257304562
11015,94,86,3.2601399346517255,10.628512393510956
11015,94,138,6.9416820571114375,48.18694978202288
11015,94,141,0.6938485580338796,0.48142582148569396
11015,94,148,0.7673675237940276,0.5888529165737776
11015,94,157,1.151370933371822,1.3256550262135007
11015,94,202,0.49859710185929607,0.24859906998248926
11015,94,209,0.19168205711118655,0.03674201101837618
11015,94,229,0.0764490694703562,0.005844460222883349
11016,94,0,12.190381085659947,148.6053910136158
11016,94,33,0.07568618626033366,0.0057283987906339194
11016,94,51,4.213637226707532,17.754738678295542
11016,94,86,4.67049697958503,21.81354203631289
11016,94,124,0.07584441522056672,0.005752375320149732
11016,94,138,6.115232877867611,37.396073150552986
11016,94,141,0.6835491107547877,0.46723938681366106
11016,94,148,0.11387210880452296,0.012966857163589116
11016,94,157,0.8352906841813761,0.6977105270801913
11016,94,202,0.95000668077694,0.9025126935208186
11016,94,216,0.07600264418135236,0.005776401922557253
11016,94,229,0.0,0.0
11017,94,0,9.049339181788937,81.89053962706048
11017,94,33,0.7558556234045045,0.5713177234322122
11017,94,51,4.059468860792099,16.4792874317407
11017,94,86,5.059631317912766,25.59986907320367
11017,94,138,5.9520464818483925,35.426857322083826
11017,94,141,1.75415460183693,3.077058367145679
11017,94,148,0.24057987634168182,0.057878676900578914
11017,94,157,1.7876972181612028,3.195861343821303
11017,94,202,0.8258555278408813,0.6820373528653407
11017,94,216,0.06856645929515678,0.0047013593402743924
11017,94,229,0.4468048507774477,0.1996345746782573
11018,94,0,4.80207672004588,23.0599408252066
11018,94,51,4.351153894493777,18.932540213568362
11018,94,86,2.4364238133143337,5.936160998085159
11018,94,124,0.4172776404539565,0.17412062922282137
11018,94,138,7.727950963110351,59.721226088238204
11018,94,148,0.6963489817833622,0.48490190443072534
11018,94,157,1.044209257582556,1.0903729736211125
11018,94,202,5.776868612973673,33.37221097156037
11018,94,209,2.399878181225247,5.759415284720999
11018,94,229,0.34781193501686397,0.12097314214017521
11019,94,0,1.0420507773561853,1.08586982258863
11019,94,51,5.047121038471878,25.473430776985445
11019,94,86,7.297485424555229,53.253293521596014
11019,94,124,0.33551549730978986,0.1125706489350356
11019,94,138,6.121312537372375,37.47046718019222
11019,94,148,0.06731799382115196,0.004531712292104653
11019,94,157,4.103361072352357,16.837572090096682
11019,94,202,2.11853136834909,4.488175158679067
11019,94,209,1.109976081322864,1.2320469011088613
11019,94,229,2.7573282090890814,7.602858852638401
11020,94,0,4.3796169131689995,19.181044306115954
11020,94,33,1.4401914482638176,2.0741514076522325
11020,94,51,4.6260161570167435,21.40002548497996
11020,94,86,6.166118478438316,38.02101709013845
11020,94,124,0.377139757868844,0.1422343969653703
11020,94,138,4.245450883493094,18.02385320415229
11020,94,141,0.3769494514401707,0.14209088894104563
11020,94,148,0.13768669853208798,0.01895762695266608
11020,94,157,3.697320802711893,13.670181118166116
11020,94,202,1.9168614664365586,3.674357881509314
11020,94,229,2.6366479426294753,6.951912373372245
11021,94,51,4.584441401831153,21.01710296682359
11021,94,86,10.345750283052562,107.03454891928216
11021,94,138,12.155829537372682,147.76419174166216
11021,94,148,1.564170330972619,2.4466288242949923
11021,94,157,0.7461195660742296,0.5566944068787967
11021,94,202,0.46111008715375745,0.2126225124749458
11021,94,229,0.1425787935429967,0.02032871236817648
11022,94,0,7.603823565583057,57.81813281651623
11022,94,33,1.4309953435195562,2.0477476731746527
11022,94,49,0.1434834198042093,0.020587491758710965
11022,94,51,4.019978661953878,16.160228442564495
11022,94,86,6.821644492151534,46.534833577301356
11022,94,138,5.850613718173728,34.22968087928261
11022,94,141,1.795138115670302,3.222520854332322
11022,94,148,0.503338640148209,0.2533497866662482
11022,94,157,1.5083706970768551,2.2751821598001176
11022,94,202,0.2502235177194763,0.06261180881990908
11022,94,229,0.07238982819919608,0.005240287226709124
11023,94,0,1.4574210267414192,2.1240760491880124
11023,94,51,3.7619674628997535,14.152399191916409
11023,94,86,7.582602488271871,57.49586049514678
11023,94,124,0.22603208119879145,0.05109050173105705
11023,94,138,7.934067977587374,62.94943467297741
11023,94,148,0.9717489892141189,0.9442960980386618
11023,94,157,1.5869035764420008,2.518262960924413
11023,94,202,1.9120496454764901,3.6559338467667715
11023,94,209,1.1659278233016444,1.3593876891489105
11023,94,229,3.4012789288665353,11.568698351951486
11024,94,0,5.688218120172084,32.35582538265403
11024,94,33,0.6992400875860669,0.48893670008737056
11024,94,51,2.8928470521753957,8.368564067279877
11024,94,86,8.867312582408767,78.62923243414482
11024,94,138,5.1476413872686635,26.49821185192125
11024,94,141,1.049456112262565,1.1013581315652574
11024,94,147,2.5417039461306326,6.46025894977603
11024,94,148,0.31767988321707424,0.10092050820081393
11024,94,157,1.1753625918247832,1.3814772222610718
11024,94,202,1.334953027875233,1.7820995866332527
11024,94,209,0.2217490346580003,0.04917263437175502
11024,94,229,0.063836174420735,0.0040750571646745015
11025,94,0,0.2014495605643979,0.040581925451589014
11025,94,51,8.62195207984936,74.33805766721869
11025,94,86,4.2931535739526145,18.431167609542108
11025,94,138,7.341463595756439,53.89708772781706
11025,94,148,0.5214742149777534,0.27193535688666415
11025,94,157,4.571518214188847,20.898778782660386
11025,94,202,4.047426324528552,16.381659852486706
11025,94,210,0.2810937053278921,0.07901367117496381
11025,94,229,0.12046873085414399,0.014512715113608184
11026,94,0,4.2320479306715155,17.910229687501058
11026,94,51,2.936805908876495,8.624828946411895
11026,94,67,0.09495780627801174,0.009016984973132407
11026,94,86,6.535246232384958,42.709443317901794
11026,94,124,0.3789101563183642,0.14357290656120722
11026,94,138,6.916656432568214,47.84013620618725
11026,94,148,0.22123195143738283,0.04894357633679252
11026,94,157,2.1791171774927904,4.748551673244146
11026,94,202,5.936419937190696,35.24108167067518
11026,94,209,0.18987175213681715,0.03605128225950493
11026,94,229,0.3787347146447556,0.14343998407704445
11027,94,0,7.482113907093746,55.98202851872564
11027,94,51,4.125343624442988,17.01846001973241
11027,94,86,4.504475928672356,20.290303391988687
11027,94,124,0.2852963981118131,0.08139403477557416
11027,94,138,6.405203707618318,41.02663453608745
11027,94,148,0.09520159300784543,0.009063343311231445
11027,94,157,2.696306477761513,7.270068622018695
11027,94,202,3.8995647423703685,15.206605179938078
11027,94,210,0.18996264185595446,0.03608580530089362
11027,94,229,0.3165309790650961,0.1001918607079083
11028,94,0,5.4764043056313785,29.9910041187379
11028,94,51,3.0351997105462036,9.212437282899758
11028,94,67,0.3149753834614486,0.0992094921866866
11028,94,86,3.938888314580372,15.514841154737804
11028,94,124,1.1865364983787678,1.4078688619849478
11028,94,138,7.290614056620523,53.15305332259276
11028,94,148,0.6985669427676741,0.4879957735277748
11028,94,157,1.7438490961009516,3.041009669972106
11028,94,202,4.8131146058122445,23.166072208683158
11028,94,209,0.6990515202807495,0.48867302800682705
11028,94,229,0.802799565819686,0.6444871428802764
11029,94,0,14.106270913818774,198.98687909404956
11029,94,51,2.6361103531466332,6.949077793966867
11029,94,86,4.2257579239138785,17.85703003152093
11029,94,124,0.0,0.0
11029,94,138,5.157347302207912,26.598231195591225
11029,94,141,2.0157508868159564,4.063251637699315
11029,94,148,0.7746549668970306,0.6000903177382396
11029,94,157,0.4260494607282965,0.18151814298687227
11029,94,202,0.6580581924715194,0.4330405846788833
11030,94,0,7.02089838804704,49.29301417528152
11030,94,33,0.18851801839754379,0.035539043260536654
11030,94,51,4.099449320617224,16.805484732309022
11030,94,86,3.7985273018859984,14.428809663173324
11030,94,138,4.176090809352673,17.439734447959864
11030,94,141,2.9636467212413002,8.783201888324308
11030,94,147,0.1522280361210926,0.02317337498128467
11030,94,148,0.26647818381334076,0.07101062244845663
11030,94,157,1.2158726474786197,1.4783462948866677
11030,94,202,4.902628913831314,24.035770266734808
11030,94,209,0.4180205080605417,0.1747411451591934
11030,94,229,0.7976411511533119,0.6362314060131806
11031,94,0,0.2781220087533567,0.07735185175300222
11031,94,51,4.937162416246198,24.375572724393997
11031,94,86,5.8591506563674365,34.32964641401096
11031,94,124,0.04615069055105075,0.002129886238338845
11031,94,138,11.170710549705138,124.78477418529367
11031,94,148,3.5991128811693462,12.953613531399112
11031,94,157,1.6159151510993883,2.611181775552559
11031,94,202,2.401438363186841,5.766906212185493
11031,94,229,0.09223728292124322,0.008507716360693467
11032,94,0,2.640168574144746,6.970490099901501
11032,94,51,4.56470749017172,20.836554470829807
11032,94,67,0.06841173535408178,0.004680165534156923
11032,94,86,4.154094056997243,17.256497434379813
11032,94,124,0.3432981925324628,0.1178536489960559
11032,94,138,8.377028912497527,70.17461340081951
11032,94,148,1.2708373723545396,1.6150276269729908
11032,94,157,0.1713392173258428,0.029357127393832394
11032,94,202,4.7359990338137345,22.42968684828463
11032,94,209,2.09478163863975,4.388110113582237
11032,94,229,1.5793337761683512,2.4942951765461836
11033,94,0,9.729610096778083,94.66531263532603
11033,94,51,4.946069566667483,24.463604158314265
11033,94,86,2.0835382601520176,4.341131681517297
11033,94,108,0.7362043265405296,0.5419968104169948
11033,94,138,9.356542399040283,87.54488566503849
11033,94,141,0.08211575275621212,0.006742996850719359
11033,94,147,0.0,0.0
11033,94,148,0.08171850999916604,0.0066779148764838
11033,94,157,2.0017630011873893,4.007055112922743
11033,94,202,0.4500192946482512,0.2025173655557095
11033,94,216,0.5324187922305851,0.2834697703202749
11034,94,0,7.151664793025415,51.14630931179926
11034,94,51,4.06732450073987,16.543128594318834
11034,94,86,3.7806134160477063,14.293037801599906
11034,94,138,7.213642062141785,52.03663180070119
11034,94,148,0.6029982166087962,0.36360684923338865
11034,94,157,1.6536541868500736,2.734572169686778
11034,94,202,2.001415530217785,4.0056641245969375
11034,94,209,3.528687294368568,12.451634021438164
11034,94,210,0.0,0.0
11035,94,0,11.591200143530424,134.35592076737973
11035,94,33,0.9336546254302722,0.8717109595873419
11035,94,51,3.4733882293266234,12.064425791624735
11035,94,67,0.033407779063218554,0.001116079701936824
11035,94,86,3.1071554513419093,9.654414998803745
11035,94,107,0.13307431993431124,0.017708774625979425
11035,94,138,5.478690167596609,30.016045952519757
11035,94,141,1.973982145398704,3.8966055103528707
11035,94,147,0.4008005493725196,0.1606410803773135
11035,94,148,0.33356739400788954,0.11126720634521463
11035,94,157,1.002743768522311,1.005495065310326
11035,94,202,0.8358904719774521,0.6987128811426877
11035,94,209,0.30090201003544004,0.09054201964336805
11035,94,229,0.40154294446231636,0.16123673624746687
11036,95,12,0.026027872653932378,0.0006774501548893209
11036,95,250,29.973972127346066,898.4390050909188
11037,95,12,3.2374708303356745,10.481217377274362
11037,95,250,26.762529169664326,716.2329675571339
11038,95,250,30.0,900.0
11039,95,12,0.14989431812971038,0.02246830660757082
11039,95,250,29.850105681870286,891.0288092188247
11040,95,12,1.7614081692420902,3.102558738672772
11040,95,250,28.23859183075791,797.4180685841472
11041,95,250,30.0,900.0
11042,95,250,30.0,900.0
11043,95,250,30.000000000000004,900.0000000000002
11044,95,250,29.999999999999996,899.9999999999998
11045,96,8,29.44937432695271,867.2656482489814
11045,96,211,0.5506256730472867,0.3031886318187775
11046,96,8,30.0,900.0
11047,96,8,29.999999999999996,899.9999999999998
11048,96,0,0.5717539180717343,0.3269025428303794
11048,96,8,26.93152192567906,725.306873233332
11048,96,211,2.496724156249204,6.233631512398301
11049,96,8,23.202797107039235,538.3697935904282
11049,96,211,6.797202892960768,46.20196716807423
11050,96,0,8.97807272632649,80.60578987920756
11050,96,8,19.160409378552387,367.1212875537183
11050,96,45,1.1238378805364844,1.2630115817287373
11050,96,211,0.7376800145846387,0.5441718039175928
11051,96,0,0.08646946002792223,0.007476967517520441
11051,96,8,29.913530539972076,894.8193093658421
11052,96,0,0.7935362283970437,0.6296997457786052
11052,96,8,29.206463771602955,853.0175260419559
11053,96,8,29.999999999999996,899.9999999999998
11054,96,8,30.0,900.0
11055,96,8,30.000000000000004,900.0000000000002
11056,96,0,0.2126401750768014,0.04521584405669276
11056,96,8,24.28350064992844,589.6884038150749
11056,96,79,5.503859174994764,30.292465818174044
11057,96,0,9.320573965948975,86.87309905472581
11057,96,8,2.4971219472086004,6.235618019230872
11057,96,45,18.18230408684242,330.5961819064066
11058,96,0,27.10623670755403,734.7480684459495
11058,96,8,2.742863968308068,7.523302748642681
11058,96,45,0.1508993241379031,0.022770606025275947
11059,96,8,29.782504551116357,886.9975773372665
11059,96,211,0.2174954488836422,0.04730427028509702
11060,96,0,0.2138616176431547,0.0457367915009469
11060,96,8,29.234323634450956,854.6456783638178
11060,96,211,0.5518147479058888,0.3044995160064396
11061,96,8,30.000000000000004,900.0000000000002
11062,96,8,26.632084251161487,709.2679115609637
11062,96,211,3.367915748838514,11.342856491274487
11063,96,8,29.772704403261255,886.4139274839721
11063,96,211,0.2272955967387462,0.05166328829682273
11064,96,0,0.28264967766923765,0.07989084028652395
11064,96,8,5.2126079345575365,27.171281479412187
11064,96,12,0.28908787934888536,0.0835718019864357
11064,96,45,24.21565450842434,586.3979232713721
11065,96,8,30.0,900.0
11066,96,0,0.05502938489077511,0.0030282332014570676
11066,96,8,27.781185388435656,771.7942615866308
11066,96,211,2.1637852266735695,4.681966507170791
11067,96,0,0.039998538866141145,0.0015998831114262038
11067,96,8,26.178652312766378,685.3218369127084
11067,96,211,3.7813491483674784,14.298601381859454
11068,96,0,0.0770369285643373,0.005934688362626808
11068,96,8,26.27171076372694,690.2027864529259
11068,96,211,3.6512523077087233,13.331643414548278
11069,96,8,30.0,900.0
11070,96,8,30.000000000000004,900.0000000000002
11071,96,8,30.0,900.0
11072,96,0,0.28754723095890666,0.08268341003213481
11072,96,8,26.786969043006465,717.5417105109867
11072,96,79,2.925483726034624,8.558455031293425
11073,96,8,28.77127178175896,827.7860799398393
11073,96,211,1.2287282182410408,1.509773034301803
11074,96,0,0.05517939357394115,0.003044765475187898
11074,96,8,28.32144514181719,802.1042549209604
11074,96,211,1.6233754646088707,2.635347899094067
11075,96,8,30.0,900.0
11076,96,0,27.943360925275552,780.8314198002166
11076,96,8,2.0566390747244467,4.229764283683428
11077,96,165,30.0,900.0
11078,96,15,9.885243162265391,97.71803237711467
11078,96,165,20.11475683773461,404.6034426411913
11079,96,165,30.0,900.0
11080,96,165,30.0,900.0
11081,96,0,28.565622895281503,815.9948113954308
11081,96,165,1.4343771047184972,2.0574376785406185
11082,96,0,8.734454245175487,76.29069096106407
11082,96,86,21.26554575482451,452.2234362505348
11083,96,0,16.695571008650543,278.7420913048925
11083,96,8,10.595710945412169,112.26909043872723
11083,96,86,2.2674639246433554,5.141392649559048
11083,96,103,0.44125412129393193,0.19470519955888
11084,96,0,22.478588327348202,505.28693319039485
11084,96,86,2.25203812275581,5.071675706345514
11084,96,103,5.269373549895986,27.76629760834343
11085,96,15,8.263822214619648,68.29075759484118
11085,96,165,21.736177785380352,472.46142471766234
11086,96,15,6.561318281130722,43.050897586300216
11086,96,165,23.438681718869276,549.3718007184568
11087,96,165,30.0,900.0
11088,96,165,30.000000000000004,900.0000000000002
11089,96,0,1.9469072877080462,3.790447986930701
11089,96,15,3.2690112683236014,10.686434672426682
11089,96,165,24.78408144396835,614.2506930212563
11090,96,0,1.7242018444385903,2.9728720003654368
11090,96,165,28.27579815556141,799.5207613340501
11091,96,165,30.0,900.0
11092,96,165,30.0,900.0
11093,96,0,1.5892546853858365,2.525730455020834
11093,96,165,28.41074531461416,807.1704493318705
11094,96,86,30.0,900.0
11095,96,0,3.2942357495807686,10.851989173815968
11095,96,86,26.70576425041923,713.1978441989697
11096,96,86,30.000000000000004,900.0000000000002
11097,96,0,25.764038937027557,663.7857023486721
11097,96,86,4.036611036649365,16.294228661199462
11097,96,103,0.19935002632307725,0.03974043299501159
11098,96,0,13.383575227859602,179.1200858797772
11098,96,8,8.062938536227346,65.01097783897998
11098,96,86,8.474945602858876,71.824702971417
11098,96,103,0.07854063305417693,0.006168631040550869
11099,96,0,12.477972539809597,155.69979870424237
11099,96,8,12.083467527675142,146.0101874923796
11099,96,86,5.3689163100394,28.825262344207086
11099,96,103,0.06964362247585872,0.004850234151559933
11100,96,0,19.70803370661365,388.4065925810198
11100,96,8,7.472896902894954,55.844188121296995
11100,96,86,1.7857455159914892,3.18888704788371
11100,96,103,1.0333238744999054,1.0677582296114962
11101,96,0,3.0186782622863055,9.112418451199868
11101,96,8,23.468601606381732,550.7752613590632
11101,96,86,2.3633496594570786,5.58542161285589
11101,96,103,1.1493704718748856,1.3210524816178972
11102,96,0,23.75464738575263,564.2832724214443
11102,96,86,3.713210074282972,13.787929055756553
11102,96,210,2.5321425399643984,6.411745842697355
11103,96,0,15.431268194814216,238.1240381002848
11103,96,86,6.695368117761187,44.82795423233298
11103,96,210,7.873363687424596,61.98985575445623
11104,96,0,25.82395174055035,666.8764834982734
11104,96,86,4.1760482594496535,17.43937906525248
11105,96,0,1.8709810256513046,3.500569998347208
11105,96,8,10.860538737169941,117.95130166156886
11105,96,86,11.708444260179942,137.0876669937406
11105,96,103,5.56003597699881,30.914000065521112
11106,96,0,2.588566798850709,6.700678072112206
11106,96,8,22.4458228928406,503.81496533676716
11106,96,86,3.74943756620486,14.058282062868223
11106,96,103,1.216172742103833,1.4790761386363565
11107,96,0,24.212670104948423,586.2533936110631
11107,96,86,5.7873298950515775,33.4931873141577
11108,96,0,8.930410926959581,79.75223932435908
11108,96,8,13.529286590626741,183.04159565131255
11108,96,86,4.694361668234008,22.037031472184783
11108,96,103,2.8459408141796696,8.09937911781364
11109,96,86,25.300931491728726,640.1371343491503
11109,96,103,4.699068508271273,22.081244845426802
11110,96,0,5.722609796245266,32.74826288008228
11110,96,8,18.344934892210183,336.53663619943063
11110,96,86,3.114738706400068,9.701597209146767
11110,96,103,2.8177166051444846,7.939526866906959
11111,96,86,4.069631076614482,16.56189709974635
11111,96,103,25.93036892338552,672.3840325028775
11112,96,0,23.433092558559604,549.1098268580215
11112,96,8,1.7712671382187903,3.137387274933783
11112,96,86,3.1061622417925125,9.648243872337487
11112,96,103,1.6894780614290925,2.8543361200502044
11113,96,86,3.442698448964192,11.852172610500453
11113,96,103,26.55730155103581,705.2902656726491
11114,96,86,14.141505850970468,199.98218773303196
11114,96,103,15.858494149029534,251.49183667480395
11115,96,0,3.420631722782454,11.70072138290566
11115,96,8,15.880916832389056,252.20351943725805
11115,96,86,8.805475404526522,77.53639709972151
11115,96,103,1.8929760403019693,3.583358289157323
11116,96,86,9.511047642821472,90.46002726401989
11116,96,103,20.48895235717853,419.7971686947316
11117,96,0,22.986083011727704,528.360012222037
11117,96,86,7.013916988272298,49.19503151837474
11118,96,0,23.145916137019654,535.7334338219468
11118,96,86,5.285792417698609,27.939601483000104
11118,96,103,1.5682914452817351,2.4595380573438734
11119,96,0,23.29641702144935,542.723046037275
11119,96,86,4.656277603565859,21.680921121469016
11119,96,103,2.047305374984791,4.1914592984416155
11120,96,0,0.6789863513554523,0.46102246532698965
11120,96,86,29.321013648644545,859.7218413839997
11121,96,0,15.268527613953784,233.12793549806923
11121,96,86,4.6708360353167215,21.81670926881323
11121,96,103,10.060636350729494,101.21640378161968
11122,96,0,22.32980210526629,498.62006206035477
11122,96,86,4.330054525511236,18.749372193900335
11122,96,103,3.340143369222477,11.15655772696088
11123,96,0,16.118886381127652,259.8184981677025
11123,96,86,10.138436838306427,102.78790152432883
11123,96,103,3.742676780565923,14.007629483787301
11124,96,0,24.2704803168876,589.0562148124284
11124,96,86,5.729519683112403,32.82739579917245
11125,96,0,6.726906499774081,45.251271056702784
11125,96,86,23.273093500225922,541.636881070258
11126,96,8,30.000000000000004,900.0000000000002
11127,96,0,2.926837956044163,8.566380420940773
11127,96,8,27.07316204395584,732.9561030582911
11128,96,0,15.019564561863877,225.58731962799723
11128,96,8,4.884129662792063,23.854722562965307
11128,96,86,10.09630577534406,101.93539030924582
11129,96,0,19.861753683049866,394.4892593661449
11129,96,8,5.450579632390542,29.708818329030617
11129,96,86,4.369578839659018,19.093219235995846
11129,96,103,0.3180878449005735,0.10117987707349131
11130,96,0,24.74096988532518,612.1155908665673
11130,96,86,5.259030114674824,27.657397747056695
11131,96,0,21.90162239336432,479.68106346151745
11131,96,31,1.953744953178449,3.8171193420702596
11131,96,86,5.351666445517971,28.64033374408295
11131,96,103,0.7929662079392595,0.628795406933569
11132,96,86,30.0,900.0
11133,96,0,16.700508693291074,278.9069906146907
11133,96,8,6.369079889222309,40.565178635296064
11133,96,86,4.501176137434838,20.260586620212806
11133,96,103,2.4292352800517794,5.901184045848247
11134,96,0,24.70405983146586,610.290572156645
11134,96,86,5.295940168534145,28.046982268693466
11135,96,0,2.4161372268763674,5.837719099097823
11135,96,8,22.029311239418195,485.2905536831568
11135,96,86,4.893970223929023,23.950944552703895
11135,96,103,0.6605813097764138,0.43636766682592243
11136,96,0,25.47965062988161,649.2125962208264
11136,96,86,4.520349370118392,20.433558427929746
11137,96,0,23.93878995398983,573.0656644612444
11137,96,86,6.061210046010174,36.73826722185466
11138,96,0,24.985665578727666,624.2834844120165
11138,96,31,0.5824201209416235,0.3392131972776554
11138,96,86,4.431914300330708,19.641864365475826
11139,96,0,12.96934330131982,168.20386566748925
11139,96,8,9.135898810454053,83.46464707485579
11139,96,86,6.292894610053154,39.60052257323604
11139,96,103,1.601863278172973,2.5659659619590633
11140,96,0,24.01003321413244,576.481694943743
11140,96,86,4.821686531205019,23.24866100520389
11140,96,103,1.168280254662536,1.3648787534343598
11141,96,0,2.292763202294901,5.25676310179757
11141,96,8,23.944675996145598,573.3475085603912
11141,96,86,3.125138084456158,9.766488046918303
11141,96,103,0.6374227171033409,0.4063077202794057
11142,96,0,14.59166918126376,212.91680949544258
11142,96,86,10.951310592749486,119.93120369886711
11142,96,103,4.457020225986754,19.865029294855013
11143,96,0,25.13908215095905,631.9734513926679
11143,96,86,3.577662102399629,12.799666118946533
11143,96,103,1.283255746641322,1.6467453112879766
11144,96,0,22.865407428542454,522.8268568732444
11144,96,86,7.134592571457545,50.902411160697184
11145,96,0,19.330728580537826,373.67706745442194
11145,96,86,3.718280374286846,13.825608941806728
11145,96,103,6.9509910451753285,48.316276510107606
11146,96,0,26.652642499361047,710.3633521987467
11146,96,86,2.02821642051296,4.113661848438404
11146,96,103,1.3191410801259953,1.7401331892759775
11147,96,0,24.845709218798238,617.3092665850758
11147,96,86,3.7238008114056713,13.866692483025536
11147,96,103,1.430489969796095,2.046301553687233
11148,96,0,12.783916416742606,163.42851895026112
11148,96,86,16.893961755967215,285.40594381208285
11148,96,103,0.3221218272901767,0.10376247161676241
11149,96,0,27.385100738040816,749.9437424326436
11149,96,103,2.6148992619591813,6.837698150194671
11150,96,0,27.12341613597976,735.6797028855271
11150,96,86,2.876583864020238,8.274734726741604
11151,96,0,25.425894305276994,646.4761012231171
11151,96,86,4.574105694723006,20.92244290649743
11152,96,0,13.705647016024358,187.84476012785737
11152,96,86,16.29435298397564,265.5059391663958
11153,96,0,17.186812650970452,295.386529099558
11153,96,86,12.813187349029548,164.17777004133086
11154,96,0,21.667085866938727,469.46260996529594
11154,96,86,8.332914133061273,69.43745794897231
11155,96,0,3.256958593986534,10.607779282942742
11155,96,8,7.4861650344245785,56.04266692264115
11155,96,86,18.394038909125296,338.3406673904153
11155,96,103,0.8628374624635914,0.7444884866306095
11156,96,0,0.9172664491032043,0.8413777386504013
11156,96,8,29.082733550896794,845.8053907924581
11157,96,8,29.999999999999996,899.9999999999998
11158,96,8,29.999999999999996,899.9999999999998
11159,96,8,30.0,900.0
11160,96,0,14.853743530489597,220.63369686956156
11160,96,8,10.867738536180225,118.1077408907767
11160,96,86,4.216088614329467,17.775403203878568
11160,96,103,0.06242931900071107,0.003897419870892544
11161,96,0,7.42376884284965,55.112343832065235
11161,96,8,3.7683037821156473,14.200113394307092
11161,96,86,3.2489341889495904,10.555573364125532
11161,96,103,15.558993186085113,242.08226896464296
11162,96,8,30.0,900.0
11163,96,0,14.193276370734884,201.4490941360612
11163,96,8,9.0912116151753,82.6501286318983
11163,96,86,5.645156962848809,31.867797135200387
11163,96,103,1.0703550512410072,1.145659935717139
11164,96,0,5.156451005493773,26.588986972057743
11164,96,8,17.57540077631794,308.8947124481973
11164,96,86,5.722077319610679,32.74216885160293
11164,96,103,1.5460708985776075,2.3903352234285706
11165,96,0,11.066340652824746,122.46389544436161
11165,96,8,12.699948731694311,161.28869778766395
11165,96,86,5.486333019396262,30.0998499997177
11165,96,103,0.7473775960846809,0.5585732711293164
11166,96,0,17.9190547268014,321.09252230210353
11166,96,86,12.005873633706384,144.14100170852615
11166,96,103,0.07507163949221793,0.005635751056049534
11167,96,0,1.9679895478338951,3.872982860383459
11167,96,8,9.140671971253344,83.55188408605649
11167,96,86,17.108268262129712,292.6928429289948
11167,96,103,1.7830702187830514,3.1793394051110386
11168,96,0,24.991724074620357,624.5862722219588
11168,96,86,4.701101079378758,22.100351358536127
11168,96,210,0.3071748460008875,0.09435638601566897
