EEZ;newid
South Georgia & the South Sandwich Is.;12045
South Georgia & the South Sandwich Is.;12046
South Georgia & the South Sandwich Is.;12047
South Georgia & the South Sandwich Is.;12048
South Georgia & the South Sandwich Is.;12049
South Georgia & the South Sandwich Is.;12050
South Georgia & the South Sandwich Is.;12051
South Georgia & the South Sandwich Is.;12052
South Georgia & the South Sandwich Is.;12053
South Georgia & the South Sandwich Is.;12054
South Georgia & the South Sandwich Is.;12055
South Georgia & the South Sandwich Is.;12056
South Georgia & the South Sandwich Is.;12057
South Georgia & the South Sandwich Is.;12058
South Georgia & the South Sandwich Is.;12059
South Georgia & the South Sandwich Is.;12060
South Georgia & the South Sandwich Is.;12061
South Georgia & the South Sandwich Is.;12062
South Georgia & the South Sandwich Is.;12063
South Georgia & the South Sandwich Is.;12064
South Georgia & the South Sandwich Is.;12065
South Georgia & the South Sandwich Is.;12066
South Georgia & the South Sandwich Is.;12067
South Georgia & the South Sandwich Is.;12068
South Georgia & the South Sandwich Is.;12069
South Georgia & the South Sandwich Is.;12070
South Georgia & the South Sandwich Is.;12071
South Georgia & the South Sandwich Is.;12072
South Georgia & the South Sandwich Is.;12073
South Georgia & the South Sandwich Is.;12074
South Georgia & the South Sandwich Is.;12075
South Georgia & the South Sandwich Is.;12076
South Georgia & the South Sandwich Is.;12077
South Georgia & the South Sandwich Is.;12078
South Georgia & the South Sandwich Is.;12079
South Georgia & the South Sandwich Is.;12080
South Georgia & the South Sandwich Is.;12081
South Georgia & the South Sandwich Is.;12082
South Georgia & the South Sandwich Is.;12083
South Georgia & the South Sandwich Is.;12084
South Georgia & the South Sandwich Is.;12085
South Georgia & the South Sandwich Is.;12086
South Georgia & the South Sandwich Is.;12087
South Georgia & the South Sandwich Is.;12088
South Georgia & the South Sandwich Is.;12089
South Georgia & the South Sandwich Is.;12090
South Georgia & the South Sandwich Is.;12091
South Georgia & the South Sandwich Is.;12092
South Georgia & the South Sandwich Is.;12093
South Georgia & the South Sandwich Is.;12094
South Georgia & the South Sandwich Is.;12095
South Georgia & the South Sandwich Is.;12096
South Georgia & the South Sandwich Is.;12097
South Georgia & the South Sandwich Is.;12098
South Georgia & the South Sandwich Is.;12099
South Georgia & the South Sandwich Is.;12100
South Georgia & the South Sandwich Is.;12101
South Georgia & the South Sandwich Is.;12102
South Georgia & the South Sandwich Is.;12103
South Georgia & the South Sandwich Is.;12104
South Georgia & the South Sandwich Is.;12105
South Georgia & the South Sandwich Is.;12106
South Georgia & the South Sandwich Is.;12107
South Georgia & the South Sandwich Is.;12108
South Georgia & the South Sandwich Is.;12109
South Georgia & the South Sandwich Is.;12110
South Georgia & the South Sandwich Is.;12111
South Georgia & the South Sandwich Is.;12112
South Georgia & the South Sandwich Is.;12113
South Georgia & the South Sandwich Is.;12114
South Georgia & the South Sandwich Is.;12115
South Georgia & the South Sandwich Is.;12116
South Georgia & the South Sandwich Is.;12117
South Georgia & the South Sandwich Is.;12118
South Georgia & the South Sandwich Is.;12119
South Georgia & the South Sandwich Is.;12120
South Georgia & the South Sandwich Is.;12121
South Georgia & the South Sandwich Is.;12122
South Georgia & the South Sandwich Is.;12123
South Georgia & the South Sandwich Is.;12124
South Georgia & the South Sandwich Is.;12125
South Georgia & the South Sandwich Is.;12126
South Georgia & the South Sandwich Is.;12127
South Georgia & the South Sandwich Is.;12128
South Georgia & the South Sandwich Is.;12129
South Georgia & the South Sandwich Is.;12130
South Georgia & the South Sandwich Is.;12131
South Georgia & the South Sandwich Is.;12132
South Georgia & the South Sandwich Is.;12133
South Georgia & the South Sandwich Is.;12134
South Georgia & the South Sandwich Is.;12135
South Georgia & the South Sandwich Is.;12136
South Georgia & the South Sandwich Is.;12137
South Georgia & the South Sandwich Is.;12138
South Georgia & the South Sandwich Is.;12139
South Georgia & the South Sandwich Is.;12140
South Georgia & the South Sandwich Is.;12141
South Georgia & the South Sandwich Is.;12142
South Georgia & the South Sandwich Is.;12143
South Georgia & the South Sandwich Is.;12144
South Georgia & the South Sandwich Is.;12145
South Georgia & the South Sandwich Is.;12146
South Georgia & the South Sandwich Is.;12147
South Georgia & the South Sandwich Is.;12148
South Georgia & the South Sandwich Is.;12149
South Georgia & the South Sandwich Is.;12150
South Georgia & the South Sandwich Is.;12151
South Georgia & the South Sandwich Is.;12152
South Georgia & the South Sandwich Is.;12153
South Georgia & the South Sandwich Is.;12154
South Georgia & the South Sandwich Is.;12155
South Georgia & the South Sandwich Is.;12156
South Georgia & the South Sandwich Is.;12157
South Georgia & the South Sandwich Is.;12158
South Georgia & the South Sandwich Is.;12159
South Georgia & the South Sandwich Is.;12160
South Georgia & the South Sandwich Is.;12161
South Georgia & the South Sandwich Is.;12162
South Georgia & the South Sandwich Is.;12163
South Georgia & the South Sandwich Is.;12164
South Georgia & the South Sandwich Is.;12165
South Georgia & the South Sandwich Is.;12166
South Georgia & the South Sandwich Is.;12167
South Georgia & the South Sandwich Is.;12168
South Georgia & the South Sandwich Is.;12169
South Georgia & the South Sandwich Is.;12170
South Georgia & the South Sandwich Is.;12171
South Georgia & the South Sandwich Is.;12172
South Georgia & the South Sandwich Is.;12173
South Georgia & the South Sandwich Is.;12174
South Georgia & the South Sandwich Is.;12175
South Georgia & the South Sandwich Is.;12176
South Georgia & the South Sandwich Is.;12177
South Georgia & the South Sandwich Is.;12178
South Georgia & the South Sandwich Is.;12179
South Georgia & the South Sandwich Is.;12180
South Georgia & the South Sandwich Is.;12181
South Georgia & the South Sandwich Is.;12182
South Georgia & the South Sandwich Is.;12183
South Georgia & the South Sandwich Is.;12184
South Georgia & the South Sandwich Is.;12185
South Georgia & the South Sandwich Is.;12186
South Georgia & the South Sandwich Is.;12187
South Georgia & the South Sandwich Is.;12188
South Georgia & the South Sandwich Is.;12189
South Georgia & the South Sandwich Is.;12190
South Georgia & the South Sandwich Is.;12191
South Georgia & the South Sandwich Is.;12192
South Georgia & the South Sandwich Is.;12193
South Georgia & the South Sandwich Is.;12194
South Georgia & the South Sandwich Is.;12195
South Georgia & the South Sandwich Is.;12196
South Georgia & the South Sandwich Is.;12197
South Georgia & the South Sandwich Is.;12198
South Georgia & the South Sandwich Is.;12199
South Georgia & the South Sandwich Is.;12200
South Georgia & the South Sandwich Is.;12201
South Georgia & the South Sandwich Is.;12202
South Georgia & the South Sandwich Is.;12203
South Georgia & the South Sandwich Is.;12204
South Georgia & the South Sandwich Is.;12205
South Georgia & the South Sandwich Is.;12206
South Georgia & the South Sandwich Is.;12207
South Georgia & the South Sandwich Is.;12208
South Georgia & the South Sandwich Is.;12209
South Georgia & the South Sandwich Is.;12210
South Georgia & the South Sandwich Is.;12211
Argentina;1895
Argentina;1917
Argentina;2062
Argentina;2065
Argentina;2167
Argentina;2168
Argentina;2169
Argentina;2170
Argentina;2171
Argentina;2172
Argentina;2173
Argentina;2174
Argentina;2176
Argentina;2178
Argentina;2179
Argentina;2181
Argentina;2263
Argentina;2279
Argentina;2290
Argentina;2292
Argentina;2311
Argentina;2319
Argentina;2331
Argentina;2384
Argentina;2392
Argentina;2409
Argentina;4077
Argentina;4082
Argentina;4083
Argentina;4087
Argentina;5216
Argentina;5226
Argentina;5231
Argentina;5253
Argentina;5258
Argentina;5320
Argentina;5322
Argentina;5324
Argentina;5327
Argentina;5330
Argentina;5333
Argentina;5335
Argentina;5338
Argentina;5341
Argentina;5479
Argentina;5492
Argentina;5496
Argentina;5498
Argentina;5574
Argentina;5634
Argentina;5757
Argentina;5761
Argentina;5764
Argentina;5766
Argentina;5769
Argentina;5774
Argentina;5777
Argentina;5779
Argentina;5782
Argentina;5783
Argentina;5785
Argentina;5788
Argentina;5791
Argentina;5794
Argentina;5798
Argentina;5802
Argentina;5804
Argentina;5806
Argentina;6061
Argentina;6062
Argentina;6730
Argentina;6778
Argentina;6805
Argentina;6806
Argentina;6807
Argentina;7534
Argentina;7535
Argentina;7536
Argentina;7537
Argentina;7538
Argentina;7539
Argentina;11036
Argentina;11037
Argentina;11039
Argentina;11040
Argentina;11064
Argentina;12000
Argentina;12014
Argentina;12015
Argentina;12025
Argentina;12037
Argentina;12039
Argentina;12048
Argentina;12049
Argentina;12052
Argentina;12058
Argentina;12080
Argentina;12094
Argentina;12098
Argentina;12101
Argentina;12104
Argentina;12106
Argentina;12131
Argentina;12151
Argentina;12154
Argentina;12167
Argentina;12169
Argentina;12175
Argentina;12193
Argentina;12201
Argentina;12203
Argentina;12204
Argentina;12206
Uruguay;1895
Uruguay;2279
Uruguay;2331
Uruguay;2384
Uruguay;4077
Uruguay;4082
Uruguay;4083
Uruguay;4087
Uruguay;5216
Uruguay;5226
Uruguay;5231
Uruguay;5253
Uruguay;5258
Uruguay;5320
Uruguay;5322
Uruguay;5324
Uruguay;5327
Uruguay;5330
Uruguay;5333
Uruguay;5338
Uruguay;5341
Uruguay;5783
Uruguay;5788
Uruguay;5794
Uruguay;6628
Uruguay;6730
Uruguay;6778
Uruguay;6805
Uruguay;6806
Uruguay;6807
Uruguay;7534
Uruguay;7538
Uruguay;7539
Uruguay;11036
Uruguay;11037
Uruguay;11038
Uruguay;11039
Uruguay;11040
Uruguay;11041
Uruguay;11042
Uruguay;11043
Uruguay;11044
Uruguay;12022
Uruguay;12037
Uruguay;12049
Uruguay;12074
Uruguay;12104
Uruguay;12119
Uruguay;12131
Uruguay;12169
Uruguay;12204
Falkland Islands;1917
Falkland Islands;2062
Falkland Islands;2065
Falkland Islands;2067
Falkland Islands;2263
Falkland Islands;2279
Falkland Islands;2280
Falkland Islands;2290
Falkland Islands;2311
Falkland Islands;2318
Falkland Islands;2319
Falkland Islands;2328
Falkland Islands;2356
Falkland Islands;2408
Falkland Islands;2409
Falkland Islands;5253
Falkland Islands;5479
Falkland Islands;5492
Falkland Islands;5496
Falkland Islands;5498
Falkland Islands;5514
Falkland Islands;5574
Falkland Islands;5615
Falkland Islands;5634
Falkland Islands;5756
Falkland Islands;5757
Falkland Islands;5760
Falkland Islands;5761
Falkland Islands;5764
Falkland Islands;5766
Falkland Islands;5769
Falkland Islands;5773
Falkland Islands;5774
Falkland Islands;5777
Falkland Islands;5779
Falkland Islands;5782
Falkland Islands;5784
Falkland Islands;5785
Falkland Islands;5788
Falkland Islands;5791
Falkland Islands;5793
Falkland Islands;5794
Falkland Islands;5798
Falkland Islands;5802
Falkland Islands;5804
Falkland Islands;5805
Falkland Islands;5806
Falkland Islands;11056
Falkland Islands;11072
Falkland Islands;12000
Falkland Islands;12014
Falkland Islands;12015
Falkland Islands;12017
Falkland Islands;12018
Falkland Islands;12025
Falkland Islands;12031
Falkland Islands;12036
Falkland Islands;12042
Falkland Islands;12048
Falkland Islands;12049
Falkland Islands;12050
Falkland Islands;12051
Falkland Islands;12052
Falkland Islands;12057
Falkland Islands;12058
Falkland Islands;12059
Falkland Islands;12068
Falkland Islands;12077
Falkland Islands;12080
Falkland Islands;12089
Falkland Islands;12094
Falkland Islands;12101
Falkland Islands;12106
Falkland Islands;12112
Falkland Islands;12115
Falkland Islands;12121
Falkland Islands;12123
Falkland Islands;12124
Falkland Islands;12137
Falkland Islands;12145
Falkland Islands;12147
Falkland Islands;12151
Falkland Islands;12154
Falkland Islands;12157
Falkland Islands;12159
Falkland Islands;12160
Falkland Islands;12167
Falkland Islands;12169
Falkland Islands;12175
Falkland Islands;12176
Falkland Islands;12179
Falkland Islands;12182
Falkland Islands;12193
Falkland Islands;12201
Falkland Islands;12203
Falkland Islands;12204
Falkland Islands;12206
Chile;2167
Chile;2168
Chile;2169
Chile;2170
Chile;2171
Chile;2172
Chile;2173
Chile;2174
Chile;2175
Chile;2176
Chile;2177
Chile;2178
Chile;2179
Chile;2180
Chile;2181
Chile;3086
Chile;5479
Chile;5492
Chile;5496
Chile;5549
Chile;5759
Chile;5764
Chile;5766
Chile;5769
Chile;5771
Chile;5774
Chile;5779
Chile;5791
Chile;5794
Chile;5798
Chile;5804
Chile;5806
Chile;6044
Chile;6050
Chile;6051
Chile;6052
Chile;6053
Chile;6059
Chile;6061
Chile;6062
Chile;6063
Chile;6065
Chile;6080
Chile;6082
Chile;6083
Chile;6085
Chile;6639
Chile;6640
Chile;6699
Chile;7448
Chile;7451
Chile;7456
Chile;7457
Chile;7458
Chile;7459
Chile;8302
Chile;9959
Chile;9969
Chile;10766
Chile;10768
Chile;10769
Chile;10772
Chile;10789
Chile;10790
Chile;10791
Chile;10792
Chile;10793
Chile;10794
Chile;11050
Chile;11057
Chile;11058
Chile;11064
Chile;12058
Chile;12080
Chile;12094
Chile;12151
Chile;12193
Chile;12206
New Zealand;2168
New Zealand;3017
New Zealand;3018
New Zealand;3019
New Zealand;3020
New Zealand;3021
New Zealand;3022
New Zealand;3023
New Zealand;3024
New Zealand;3025
New Zealand;3026
New Zealand;3027
New Zealand;3028
New Zealand;3029
New Zealand;3030
New Zealand;3031
New Zealand;3032
New Zealand;3033
New Zealand;3034
New Zealand;3035
New Zealand;3036
New Zealand;3077
New Zealand;3078
New Zealand;3079
New Zealand;3080
New Zealand;3081
New Zealand;3082
New Zealand;3083
New Zealand;3084
New Zealand;3085
New Zealand;3086
New Zealand;3087
New Zealand;3088
New Zealand;3089
New Zealand;3090
New Zealand;3091
New Zealand;3092
New Zealand;3093
New Zealand;3094
New Zealand;3095
New Zealand;3096
New Zealand;3097
New Zealand;3098
New Zealand;3099
New Zealand;3100
New Zealand;3101
New Zealand;3102
New Zealand;3103
New Zealand;3104
New Zealand;3105
New Zealand;3106
New Zealand;3107
New Zealand;3108
New Zealand;3109
New Zealand;3110
New Zealand;3111
New Zealand;3112
New Zealand;3113
New Zealand;3114
New Zealand;3115
New Zealand;3116
New Zealand;3117
New Zealand;3118
New Zealand;3119
New Zealand;3120
New Zealand;3121
New Zealand;3122
New Zealand;3123
New Zealand;3124
New Zealand;3125
New Zealand;3126
New Zealand;3127
New Zealand;3128
New Zealand;3129
New Zealand;3130
New Zealand;3131
New Zealand;3132
New Zealand;3133
New Zealand;3134
New Zealand;3135
New Zealand;3136
New Zealand;3137
New Zealand;3138
New Zealand;3139
New Zealand;3140
New Zealand;3141
New Zealand;3142
New Zealand;3143
New Zealand;3144
New Zealand;3145
New Zealand;3146
New Zealand;3147
New Zealand;3148
New Zealand;3149
New Zealand;3150
New Zealand;3151
New Zealand;3152
New Zealand;3153
New Zealand;3154
New Zealand;3155
New Zealand;3156
New Zealand;3157
New Zealand;3158
New Zealand;3159
New Zealand;3160
New Zealand;3161
New Zealand;3162
New Zealand;3163
New Zealand;3164
New Zealand;3165
New Zealand;3166
New Zealand;3167
New Zealand;3168
New Zealand;3169
New Zealand;3170
New Zealand;3171
New Zealand;3172
New Zealand;3173
New Zealand;3174
New Zealand;3175
New Zealand;3176
New Zealand;3177
New Zealand;3178
New Zealand;3179
New Zealand;3180
New Zealand;3181
New Zealand;3182
New Zealand;3183
New Zealand;3184
New Zealand;3185
New Zealand;3186
New Zealand;3187
New Zealand;3188
New Zealand;3189
New Zealand;3190
New Zealand;3191
New Zealand;3192
New Zealand;3193
New Zealand;3194
New Zealand;3195
New Zealand;3196
New Zealand;3197
New Zealand;3198
New Zealand;3199
New Zealand;3200
New Zealand;3201
New Zealand;3202
New Zealand;3203
New Zealand;3204
New Zealand;3205
New Zealand;3206
New Zealand;3207
New Zealand;3208
New Zealand;3209
New Zealand;3210
New Zealand;3211
New Zealand;3212
New Zealand;3213
New Zealand;3214
New Zealand;3215
New Zealand;3216
New Zealand;3217
New Zealand;3218
New Zealand;3219
New Zealand;3220
New Zealand;3221
New Zealand;3222
New Zealand;3223
New Zealand;3224
New Zealand;3225
New Zealand;3226
New Zealand;3227
New Zealand;3228
New Zealand;3229
New Zealand;3230
New Zealand;3231
New Zealand;3232
New Zealand;3233
New Zealand;3234
New Zealand;3235
New Zealand;3236
New Zealand;3237
New Zealand;3238
New Zealand;3239
New Zealand;3240
New Zealand;3241
New Zealand;3242
New Zealand;3243
New Zealand;3244
New Zealand;3245
New Zealand;3246
New Zealand;3247
New Zealand;3248
New Zealand;3249
New Zealand;3250
New Zealand;3251
New Zealand;3252
New Zealand;3253
New Zealand;3254
New Zealand;3255
New Zealand;3256
New Zealand;3257
New Zealand;3258
New Zealand;3259
New Zealand;3260
New Zealand;3261
New Zealand;3262
New Zealand;3263
New Zealand;3264
New Zealand;3265
New Zealand;3266
New Zealand;3267
New Zealand;3268
New Zealand;3269
New Zealand;3270
New Zealand;3271
New Zealand;3272
New Zealand;3273
New Zealand;3274
New Zealand;3275
New Zealand;3276
New Zealand;3277
New Zealand;3278
New Zealand;3279
New Zealand;3280
New Zealand;3281
New Zealand;3282
New Zealand;3283
New Zealand;3284
New Zealand;3285
New Zealand;3286
New Zealand;3287
New Zealand;3288
New Zealand;3289
New Zealand;3290
New Zealand;3291
New Zealand;3292
New Zealand;3293
New Zealand;3294
New Zealand;3295
New Zealand;3296
New Zealand;3297
New Zealand;3298
New Zealand;3299
New Zealand;3300
New Zealand;3301
New Zealand;3302
New Zealand;3303
New Zealand;3304
New Zealand;3305
New Zealand;3306
New Zealand;3307
New Zealand;3308
New Zealand;3309
New Zealand;3310
New Zealand;3311
New Zealand;3312
New Zealand;3313
New Zealand;3314
New Zealand;3315
New Zealand;3316
New Zealand;3317
New Zealand;3318
New Zealand;3319
New Zealand;3320
New Zealand;3321
New Zealand;3322
New Zealand;3323
New Zealand;3324
New Zealand;3325
New Zealand;3326
New Zealand;3327
New Zealand;3328
New Zealand;3329
New Zealand;3330
New Zealand;3331
New Zealand;3332
New Zealand;3333
New Zealand;3334
New Zealand;3335
New Zealand;3336
New Zealand;3337
New Zealand;3338
New Zealand;3339
New Zealand;3340
New Zealand;3341
New Zealand;3342
New Zealand;3343
New Zealand;3344
New Zealand;3345
New Zealand;3346
New Zealand;3347
New Zealand;3348
New Zealand;3349
New Zealand;3350
New Zealand;3351
New Zealand;3352
New Zealand;3353
New Zealand;3354
New Zealand;3355
New Zealand;3356
New Zealand;3357
New Zealand;3358
New Zealand;3359
New Zealand;3360
New Zealand;3361
New Zealand;3362
New Zealand;3363
New Zealand;3364
New Zealand;3365
New Zealand;3366
New Zealand;3367
New Zealand;3368
New Zealand;3369
New Zealand;3370
New Zealand;3371
New Zealand;3372
New Zealand;3373
New Zealand;3374
New Zealand;3375
New Zealand;3376
New Zealand;3377
New Zealand;3378
New Zealand;3379
New Zealand;3380
New Zealand;3381
New Zealand;3382
New Zealand;3383
New Zealand;3384
New Zealand;3385
New Zealand;3386
New Zealand;3387
New Zealand;3388
New Zealand;3389
New Zealand;3390
New Zealand;3391
New Zealand;3392
New Zealand;3393
New Zealand;3394
New Zealand;3395
New Zealand;3396
New Zealand;3397
New Zealand;3398
New Zealand;3399
New Zealand;3400
New Zealand;3401
New Zealand;3402
New Zealand;3403
New Zealand;3404
New Zealand;3405
New Zealand;3406
New Zealand;3407
New Zealand;3408
New Zealand;3409
New Zealand;3410
New Zealand;3411
New Zealand;3412
New Zealand;3413
New Zealand;3414
New Zealand;3415
New Zealand;3416
New Zealand;3417
New Zealand;3418
New Zealand;3419
New Zealand;3420
New Zealand;3421
New Zealand;3422
New Zealand;3423
New Zealand;3424
New Zealand;3425
New Zealand;3426
New Zealand;3427
New Zealand;3428
New Zealand;3429
New Zealand;3430
New Zealand;3431
New Zealand;3432
New Zealand;3433
New Zealand;3434
New Zealand;3435
New Zealand;3436
New Zealand;3437
New Zealand;3438
New Zealand;3439
New Zealand;3440
New Zealand;3441
New Zealand;3442
New Zealand;3443
New Zealand;3444
New Zealand;3445
New Zealand;3446
New Zealand;3447
New Zealand;3448
New Zealand;3449
New Zealand;3450
New Zealand;3451
New Zealand;3452
New Zealand;3453
New Zealand;3454
New Zealand;3455
New Zealand;3456
New Zealand;3457
New Zealand;3458
New Zealand;3459
New Zealand;3460
New Zealand;3461
New Zealand;3462
New Zealand;3463
New Zealand;3464
New Zealand;3465
New Zealand;3466
New Zealand;3467
New Zealand;3468
New Zealand;3469
New Zealand;3470
New Zealand;3471
New Zealand;3472
New Zealand;3473
New Zealand;3474
New Zealand;3475
New Zealand;3476
New Zealand;3477
New Zealand;3478
New Zealand;3479
New Zealand;3480
New Zealand;3481
New Zealand;3482
New Zealand;3483
New Zealand;3484
New Zealand;3485
New Zealand;3486
New Zealand;3487
New Zealand;3488
New Zealand;3489
New Zealand;3490
New Zealand;3491
New Zealand;3492
New Zealand;3493
New Zealand;3494
New Zealand;3495
New Zealand;3496
New Zealand;3497
New Zealand;3498
New Zealand;3499
New Zealand;3500
New Zealand;3501
New Zealand;3502
New Zealand;3503
New Zealand;3504
New Zealand;3505
New Zealand;3506
New Zealand;3507
New Zealand;3508
New Zealand;3509
New Zealand;3510
New Zealand;3511
New Zealand;3512
New Zealand;5759
New Zealand;5764
New Zealand;5766
New Zealand;5771
New Zealand;5779
New Zealand;5791
New Zealand;5794
New Zealand;5798
New Zealand;5804
New Zealand;6165
New Zealand;6170
New Zealand;6173
New Zealand;6176
New Zealand;6178
New Zealand;6182
New Zealand;6186
New Zealand;6188
New Zealand;6189
New Zealand;6197
New Zealand;6201
New Zealand;6202
New Zealand;6205
New Zealand;6224
New Zealand;6225
New Zealand;6227
New Zealand;6228
New Zealand;6229
New Zealand;6230
New Zealand;6231
New Zealand;6232
New Zealand;6233
New Zealand;6234
New Zealand;6235
New Zealand;6237
New Zealand;6239
New Zealand;6240
New Zealand;6241
New Zealand;6242
New Zealand;8322
New Zealand;8323
New Zealand;8324
New Zealand;8325
New Zealand;8326
New Zealand;8327
New Zealand;8328
New Zealand;8329
New Zealand;8330
New Zealand;8331
New Zealand;8332
New Zealand;8333
New Zealand;8334
New Zealand;8335
New Zealand;8336
New Zealand;8337
New Zealand;8338
New Zealand;8339
New Zealand;8340
New Zealand;8341
New Zealand;8342
New Zealand;8343
New Zealand;8344
New Zealand;8345
New Zealand;9694
New Zealand;9695
New Zealand;9696
New Zealand;9697
New Zealand;9698
New Zealand;9699
New Zealand;9700
New Zealand;9701
New Zealand;9702
New Zealand;10666
New Zealand;10667
New Zealand;10785
New Zealand;10786
New Zealand;10787
New Zealand;11077
New Zealand;11078
New Zealand;11079
New Zealand;11080
New Zealand;11081
New Zealand;11085
New Zealand;11086
New Zealand;11087
New Zealand;11088
New Zealand;11089
New Zealand;11090
New Zealand;11091
New Zealand;11092
New Zealand;11093
New Zealand;11239
New Zealand;11241
New Zealand;11249
New Zealand;11251
New Zealand;11253
New Zealand;11334
New Zealand;11335
New Zealand;11336
New Zealand;11337
New Zealand;12649
New Zealand;12650
New Zealand;12652
New Zealand;12653
New Zealand;12654
New Zealand;12655
New Zealand;12656
New Zealand;12657
New Zealand;12658
New Zealand;12659
New Zealand;12660
New Zealand;12661
New Zealand;12662
New Zealand;12663
New Zealand;12664
New Zealand;12665
New Zealand;12666
New Zealand;12667
New Zealand;12668
New Zealand;12669
New Zealand;12670
New Zealand;12672
New Zealand;12673
New Zealand;12674
New Zealand;12675
New Zealand;12676
Bouvet I.;2253
Bouvet I.;2281
Bouvet I.;2296
Bouvet I.;2316
Bouvet I.;2389
Bouvet I.;2394
Bouvet I.;2395
Bouvet I.;2403
Bouvet I.;2412
Bouvet I.;2413
Bouvet I.;2421
Bouvet I.;2429
Bouvet I.;5759
Bouvet I.;5779
Bouvet I.;5796
Bouvet I.;5800
Bouvet I.;5802
Bouvet I.;6148
Bouvet I.;6150
Bouvet I.;11131
Bouvet I.;11138
Bouvet I.;11193
Bouvet I.;11362
Bouvet I.;11485
Bouvet I.;11488
Namibia;2256
Namibia;2259
Namibia;2263
Namibia;2265
Namibia;2269
Namibia;2272
Namibia;2274
Namibia;2277
Namibia;2281
Namibia;2285
Namibia;2288
Namibia;2290
Namibia;2294
Namibia;2296
Namibia;2299
Namibia;2306
Namibia;2308
Namibia;2311
Namibia;2316
Namibia;2319
Namibia;2322
Namibia;2325
Namibia;2329
Namibia;2333
Namibia;2334
Namibia;2337
Namibia;2340
Namibia;2343
Namibia;2344
Namibia;2349
Namibia;2352
Namibia;2353
Namibia;2358
Namibia;2361
Namibia;2362
Namibia;2365
Namibia;2366
Namibia;2371
Namibia;2374
Namibia;2378
Namibia;2379
Namibia;2382
Namibia;2387
Namibia;2389
Namibia;2390
Namibia;2399
Namibia;2400
Namibia;2403
Namibia;2404
Namibia;2409
Namibia;2417
Namibia;2418
Namibia;2421
Namibia;2422
Namibia;2426
Namibia;2427
Namibia;2429
Namibia;2430
Namibia;4076
Namibia;4078
Namibia;4080
Namibia;4084
Namibia;4085
Namibia;4086
Namibia;4088
Namibia;6146
Namibia;6148
Namibia;6149
Namibia;6150
Namibia;6777
Namibia;6780
Namibia;6782
Namibia;6783
Namibia;6796
Namibia;6798
Namibia;9970
Namibia;9971
Namibia;12686
Namibia;12697
Brazil;2279
Brazil;2331
Brazil;2675
Brazil;4076
Brazil;4077
Brazil;4078
Brazil;4079
Brazil;4080
Brazil;4081
Brazil;4082
Brazil;4083
Brazil;4084
Brazil;4085
Brazil;4086
Brazil;4087
Brazil;5216
Brazil;5217
Brazil;5220
Brazil;5225
Brazil;5226
Brazil;5229
Brazil;5231
Brazil;5232
Brazil;5239
Brazil;5242
Brazil;5243
Brazil;5253
Brazil;5258
Brazil;5277
Brazil;5278
Brazil;5279
Brazil;5280
Brazil;5281
Brazil;5282
Brazil;5320
Brazil;5322
Brazil;5327
Brazil;5330
Brazil;5333
Brazil;5338
Brazil;5341
Brazil;5783
Brazil;5788
Brazil;5794
Brazil;5979
Brazil;5980
Brazil;5981
Brazil;5982
Brazil;5983
Brazil;5984
Brazil;5985
Brazil;5986
Brazil;5987
Brazil;5988
Brazil;5989
Brazil;5990
Brazil;5991
Brazil;5992
Brazil;5993
Brazil;6605
Brazil;6614
Brazil;6627
Brazil;6628
Brazil;6730
Brazil;6747
Brazil;6760
Brazil;6761
Brazil;6778
Brazil;6805
Brazil;6806
Brazil;6807
Brazil;7398
Brazil;7399
Brazil;7400
Brazil;7401
Brazil;7402
Brazil;7403
Brazil;7404
Brazil;7405
Brazil;7406
Brazil;7407
Brazil;7534
Brazil;7539
Brazil;9573
Brazil;9574
Brazil;9575
Brazil;9576
Brazil;9577
Brazil;9578
Brazil;9579
Brazil;9580
Brazil;9581
Brazil;9582
Brazil;10165
Brazil;11764
Brazil;11765
Brazil;11766
Brazil;11767
Brazil;11768
Brazil;11769
Brazil;11770
Brazil;11771
Brazil;11772
Brazil;11773
Brazil;11774
Brazil;11775
Brazil;11776
Brazil;11777
Brazil;11780
Brazil;11781
Brazil;11782
Brazil;11783
Brazil;11784
Brazil;11785
Brazil;12022
Brazil;12037
Brazil;12074
Brazil;12103
Brazil;12104
Brazil;12119
Brazil;12120
Brazil;12121
Brazil;12130
Brazil;12131
Brazil;12155
Brazil;12169
Brazil;12189
Brazil;12204
Brazil;12523
Brazil;12524
Brazil;12525
Angola;2281
Angola;2290
Angola;2329
Angola;2344
Angola;2348
Angola;2349
Angola;2352
Angola;2365
Angola;2366
Angola;2379
Angola;2404
Angola;2429
Angola;2430
Angola;4078
Angola;4085
Angola;6146
Angola;6147
Angola;6148
Angola;6149
Angola;6150
Angola;6151
Angola;6628
Angola;6741
Angola;6745
Angola;6756
Angola;6780
Angola;6783
Angola;9970
Angola;9971
Conflict zone Japan/Russia;2537
Conflict zone Japan/Russia;6499
Conflict zone Japan/Russia;11545
Conflict zone Japan/Russia;11548
Conflict zone Japan/Russia;11574
Conflict zone Japan/Russia;11576
Japan;2537
Japan;5161
Japan;5162
Japan;6499
Japan;6669
Japan;6686
Japan;6688
Japan;6714
Japan;6716
Japan;10164
Japan;11541
Japan;11542
Japan;11543
Japan;11544
Japan;11545
Japan;11546
Japan;11547
Japan;11548
Japan;11549
Japan;11550
Japan;11551
Japan;11552
Japan;11553
Japan;11554
Japan;11555
